Name,Center
LESHAU/PONDO,"{""lat"":0.063835,""lon"":36.484884}"
KIRIITA,"{""lat"":0.009164,""lon"":36.440372}"
CENTRAL,"{""lat"":-0.062975,""lon"":36.555048}"
SHAMATA,"{""lat"":-0.189266,""lon"":36.552451}"
