Name,Center
"EAST ASEMBO","{""lat"":-0.157946,""lon"":34.412272}"
"WEST ASEMBO","{""lat"":-0.165117,""lon"":34.351475}"
"NORTH UYOMA","{""lat"":-0.269707,""lon"":34.3819}"
"SOUTH UYOMA","{""lat"":-0.358002,""lon"":34.322452}"
"WEST UYOMA","{""lat"":-0.279995,""lon"":34.279935}"
