Name,Center
MUTITHI,"{""lat"":-0.6973,""lon"":37.280512}"
KANGAI,"{""lat"":-0.614362,""lon"":37.298084}"
THIBA,"{""lat"":-0.676117,""lon"":37.327822}"
WAMUMU,"{""lat"":-0.734994,""lon"":37.377195}"
NYANGATI,"{""lat"":-0.590344,""lon"":37.347508}"
MURINDUKO,"{""lat"":-0.615198,""lon"":37.434747}"
GATHIGIRIRI,"{""lat"":-0.657732,""lon"":37.391298}"
TEBERE,"{""lat"":-0.691765,""lon"":37.399451}"
