Name,Center
"KAYOLE NORTH","{""lat"":-1.265796,""lon"":36.920229}"
"KAYOLE CENTRAL","{""lat"":-1.274347,""lon"":36.914566}"
"KAYOLE SOUTH","{""lat"":-1.281992,""lon"":36.912089}"
KOMAROCK,"{""lat"":-1.265546,""lon"":36.909933}"
"MATOPENI/SPRING VALLEY","{""lat"":-1.258623,""lon"":36.930703}"
