Name,Center
MARIAKANI,"{""lat"":-3.834075,""lon"":39.470526}"
KAYAFUNGO,"{""lat"":-3.75321,""lon"":39.4741}"
KALOLENI,"{""lat"":-3.785841,""lon"":39.629799}"
MWANAMWINGA,"{""lat"":-3.697014,""lon"":39.555653}"
