Name,Center
LONDON,"{""lat"":-0.267409,""lon"":36.071763}"
BIASHARA,"{""lat"":-0.289102,""lon"":36.084231}"
KIVUMBINI,"{""lat"":-0.302249,""lon"":36.086894}"
FLAMINGO,"{""lat"":-0.305702,""lon"":36.075568}"
MENENGAI,"{""lat"":-0.281194,""lon"":36.122927}"
"NAKURU EAST","{""lat"":-0.378814,""lon"":36.121421}"
