Name,Center
BOGUSERO,"{""lat"":-0.581809,""lon"":34.721758}"
BOGEKA,"{""lat"":-0.604002,""lon"":34.748821}"
NYAKOE,"{""lat"":-0.622316,""lon"":34.761402}"
"KITUTU   CENTRAL","{""lat"":-0.65611,""lon"":34.763935}"
NYATIEKO,"{""lat"":-0.638249,""lon"":34.793406}"
