Name,Center
JUNJU,"{""lat"":-3.825096,""lon"":39.775273}"
MWARAKAYA,"{""lat"":-3.791929,""lon"":39.717175}"
"SHIMO LA TEWA","{""lat"":-3.93171,""lon"":39.730258}"
CHASIMBA,"{""lat"":-3.720275,""lon"":39.726488}"
MTEPENI,"{""lat"":-3.893939,""lon"":39.753451}"
