Name,Center
ANTUAMBUI,"{""lat"":0.46771,""lon"":37.88601}"
NTUNENE,"{""lat"":0.397481,""lon"":37.858236}"
"ANTUBETWE KIONGO","{""lat"":0.345658,""lon"":38.067009}"
NAATHU,"{""lat"":0.498428,""lon"":37.947499}"
AMWATHI,"{""lat"":0.499426,""lon"":38.048628}"
