Name,Center
KAPSOYA,"{""lat"":0.520393,""lon"":35.320549}"
KAPTAGAT,"{""lat"":0.42814,""lon"":35.422417}"
AINABKOI/OLARE,"{""lat"":0.20469,""lon"":35.500608}"
