Name,Center
SUBUKIA,"{""lat"":-0.011866,""lon"":36.208234}"
WASEGES,"{""lat"":0.115783,""lon"":36.236065}"
KABAZI,"{""lat"":-0.090728,""lon"":36.139542}"
