Name,Center
"WEST UGENYA","{""lat"":0.213155,""lon"":34.144557}"
UKWALA,"{""lat"":0.203385,""lon"":34.201746}"
"NORTH UGENYA","{""lat"":0.270355,""lon"":34.229969}"
"EAST UGENYA","{""lat"":0.273892,""lon"":34.314818}"
