Name,Center
AKIRANG'ONDU,"{""lat"":0.339793,""lon"":37.874863}"
"ATHIRU RUUJINE","{""lat"":0.293689,""lon"":38.065246}"
"IGEMBE EAST","{""lat"":0.218741,""lon"":38.13748}"
NJIA,"{""lat"":0.423199,""lon"":37.823245}"
KANGETA,"{""lat"":0.384795,""lon"":37.798406}"
