Name,Center
"BUKIRA EAST","{""lat"":-1.190485,""lon"":34.61227}"
"BUKIRA CENTRL/IKEREGE","{""lat"":-1.188179,""lon"":34.561202}"
ISIBANIA,"{""lat"":-1.231132,""lon"":34.479481}"
MAKERERO,"{""lat"":-1.222384,""lon"":34.506423}"
MASABA,"{""lat"":-1.130219,""lon"":34.544303}"
TAGARE,"{""lat"":-1.160159,""lon"":34.468704}"
NYAMOSENSE/KOMOSOKO,"{""lat"":-1.178379,""lon"":34.424613}"
