Name,Center
BARWESSA,"{""lat"":0.721345,""lon"":35.678104}"
KABARTONJO,"{""lat"":0.639258,""lon"":35.765633}"
SAIMO/KIPSARAMAN,"{""lat"":0.694165,""lon"":35.810745}"
SAIMO/SOI,"{""lat"":0.703905,""lon"":35.918671}"
BARTABWA,"{""lat"":0.88421,""lon"":35.794161}"
