Name,Center
WANJOHI,"{""lat"":-0.299771,""lon"":36.512765}"
KIPIPIRI,"{""lat"":-0.39839,""lon"":36.464313}"
GETA,"{""lat"":-0.410613,""lon"":36.591084}"
GITHIORO,"{""lat"":-0.47491,""lon"":36.480479}"
