Name,Center
BIBIRIONI,"{""lat"":-1.077625,""lon"":36.623822}"
"LIMURU CENTRAL","{""lat"":-1.12344,""lon"":36.627392}"
NDEIYA,"{""lat"":-1.16249,""lon"":36.572148}"
"LIMURU EAST","{""lat"":-1.100242,""lon"":36.689426}"
"NGECHA TIGONI","{""lat"":-1.150269,""lon"":36.683824}"
