Name,Center
BOBARACHO,"{""lat"":-0.703865,""lon"":34.804565}"
"KISII CENTRAL","{""lat"":-0.692041,""lon"":34.763437}"
KEUMBU,"{""lat"":-0.733868,""lon"":34.845872}"
KIOGORO,"{""lat"":-0.736836,""lon"":34.788204}"
BIRONGO,"{""lat"":-0.757852,""lon"":34.879033}"
IBENO,"{""lat"":-0.773295,""lon"":34.840401}"
