Name,Center
CHEPCHOINA,"{""lat"":1.189326,""lon"":34.785637}"
ENDEBESS,"{""lat"":1.057291,""lon"":34.794395}"
MATUMBEI,"{""lat"":1.117032,""lon"":34.726119}"
