Name,Center
NDANAI/ABOSI,"{""lat"":-0.862916,""lon"":35.089014}"
CHEMAGEL,"{""lat"":-0.685437,""lon"":35.132379}"
KIPSONOI,"{""lat"":-0.762361,""lon"":35.177255}"
KAPLETUNDO,"{""lat"":-0.66925,""lon"":35.209888}"
RONGENA/MANARET,"{""lat"":-0.712778,""lon"":35.087049}"
