Name,Center
GILGIL,"{""lat"":-0.484955,""lon"":36.31888}"
ELEMENTAITA,"{""lat"":-0.514254,""lon"":36.109143}"
MBARUK/EBURU,"{""lat"":-0.520325,""lon"":36.207776}"
"MALEWA WEST","{""lat"":-0.647952,""lon"":36.36005}"
MURINDATI,"{""lat"":-0.453832,""lon"":36.352951}"
