Name,Center
"KARIOBANGI NORTH","{""lat"":-1.252178,""lon"":36.881413}"
"DANDORA AREA I","{""lat"":-1.254543,""lon"":36.888104}"
"DANDORA AREA II","{""lat"":-1.248195,""lon"":36.897791}"
"DANDORA AREA III","{""lat"":-1.243237,""lon"":36.905329}"
"DANDORA AREA IV","{""lat"":-1.239296,""lon"":36.912174}"
