Name,Center
CHEMUNDU/KAPNG'ETUNY,"{""lat"":0.240428,""lon"":35.078133}"
KOSIRAI,"{""lat"":0.280329,""lon"":35.139338}"
LELMOKWO/NGECHEK,"{""lat"":0.352563,""lon"":35.176995}"
KAPTEL/KAMOIYWO,"{""lat"":0.307181,""lon"":35.045678}"
KIPTUYA,"{""lat"":0.19447,""lon"":35.015328}"
