Name,Center
NDAVAYA,"{""lat"":-4.196721,""lon"":38.94654}"
PUMA,"{""lat"":-4.071082,""lon"":38.950049}"
KINANGO,"{""lat"":-4.086129,""lon"":39.419141}"
"MACKINNON ROAD","{""lat"":-3.803432,""lon"":39.1248}"
CHENGONI/SAMBURU,"{""lat"":-3.770093,""lon"":39.271919}"
MWAVUMBO,"{""lat"":-3.893532,""lon"":39.407901}"
KASEMENI,"{""lat"":-3.996591,""lon"":39.432625}"
