Name,Center
CHEWELE,"{""lat"":-0.863795,""lon"":39.697149}"
HIRIMANI,"{""lat"":-0.973278,""lon"":39.337237}"
BANGALE,"{""lat"":-0.416237,""lon"":38.933253}"
SALA,"{""lat"":-0.578696,""lon"":39.572332}"
MADOGO,"{""lat"":-0.271352,""lon"":39.307042}"
