Name,Center
LEMBUS,"{""lat"":0.016029,""lon"":35.904863}"
"LEMBUS KWEN","{""lat"":0.114533,""lon"":35.665737}"
RAVINE,"{""lat"":0.023079,""lon"":35.726113}"
"MUMBERES/MAJI MAZURI","{""lat"":-0.039803,""lon"":35.672346}"
LEMBUS/PERKERRA,"{""lat"":0.084033,""lon"":35.790572}"
KOIBATEK,"{""lat"":-0.050377,""lon"":35.792296}"
