Name,Center
WARGADUD,"{""lat"":3.082898,""lon"":40.817731}"
KUTULO,"{""lat"":2.568591,""lon"":40.779566}"
"ELWAK SOUTH","{""lat"":2.792684,""lon"":40.928511}"
"ELWAK NORTH","{""lat"":2.971536,""lon"":41.009891}"
"SHIMBIR FATUMA","{""lat"":2.994906,""lon"":40.614108}"
