Name,Center
HULUGHO,"{""lat"":-1.352742,""lon"":41.162229}"
SANGAILU,"{""lat"":-1.530269,""lon"":40.883194}"
IJARA,"{""lat"":-1.675362,""lon"":40.567008}"
MASALANI,"{""lat"":-1.716815,""lon"":40.266187}"
