Name,Center
KIMININI,"{""lat"":0.898015,""lon"":34.936964}"
WAITALUK,"{""lat"":0.935087,""lon"":35.032784}"
SIRENDE,"{""lat"":0.967671,""lon"":35.075871}"
HOSPITAL,"{""lat"":1.022006,""lon"":35.037347}"
SIKHENDU,"{""lat"":0.859654,""lon"":34.844621}"
NABISWA,"{""lat"":0.926494,""lon"":34.911662}"
