Name,Center
KINALE,"{""lat"":-0.871617,""lon"":36.655181}"
KIJABE,"{""lat"":-0.95766,""lon"":36.645408}"
NYANDUMA,"{""lat"":-0.985572,""lon"":36.735015}"
KAMBURU,"{""lat"":-1.023125,""lon"":36.742395}"
LARI/KIRENGA,"{""lat"":-1.024981,""lon"":36.637573}"
