Name,Center
"WEST GEM","{""lat"":-0.612659,""lon"":34.58067}"
"EAST GEM","{""lat"":-0.585541,""lon"":34.609347}"
KAGAN,"{""lat"":-0.50931,""lon"":34.602729}"
KOCHIA,"{""lat"":-0.485003,""lon"":34.510429}"
