Name,Center
TEMBELIO,"{""lat"":0.567563,""lon"":35.415789}"
SERGOIT,"{""lat"":0.647276,""lon"":35.368056}"
KARUNA/MEIBEKI,"{""lat"":0.825662,""lon"":35.43868}"
MOIBEN,"{""lat"":0.776277,""lon"":35.366168}"
KIMUMU,"{""lat"":0.555397,""lon"":35.301128}"
