Name,Center
"UPPER SAVANNAH","{""lat"":-1.293006,""lon"":36.89571}"
"LOWER SAVANNAH","{""lat"":-1.284739,""lon"":36.906558}"
EMBAKASI,"{""lat"":-1.321884,""lon"":36.935403}"
UTAWALA,"{""lat"":-1.299853,""lon"":36.903168}"
MIHANGO,"{""lat"":-1.278048,""lon"":36.949251}"
