Name,Center
CHEPKUMIA,"{""lat"":0.129982,""lon"":34.962468}"
KAPKANGANI,"{""lat"":0.203114,""lon"":34.958066}"
KAPSABET,"{""lat"":0.173971,""lon"":35.080901}"
KILIBWONI,"{""lat"":0.226424,""lon"":35.202342}"
