Name,Center
RUGURU/NGANDORI,"{""lat"":-0.359866,""lon"":37.448016}"
KITHIMU,"{""lat"":-0.50739,""lon"":37.535067}"
NGINDA,"{""lat"":-0.332232,""lon"":37.409691}"
"MBETI NORTH","{""lat"":-0.535297,""lon"":37.495511}"
KIRIMARI,"{""lat"":-0.502999,""lon"":37.4467}"
"GATURI SOUTH","{""lat"":-0.473053,""lon"":37.503848}"
"GATURI NORTH","{""lat"":-0.428533,""lon"":37.511646}"
