Name,Center
"NORTH EAST BUNYORE","{""lat"":0.105063,""lon"":34.652454}"
"CENTRAL BUNYORE","{""lat"":0.088535,""lon"":34.61104}"
"WEST BUNYORE","{""lat"":0.081085,""lon"":34.579432}"
