Name,Center
"EAST KANO/WAWIDHI","{""lat"":-0.223412,""lon"":35.000012}"
AWASI/ONJIKO,"{""lat"":-0.174287,""lon"":35.065386}"
AHERO,"{""lat"":-0.186427,""lon"":34.937169}"
KABONYO/KANYAGWAL,"{""lat"":-0.234843,""lon"":34.78082}"
KOBURA,"{""lat"":-0.186182,""lon"":34.763932}"
