Name,Center
AMALO,"{""lat"":-0.621725,""lon"":35.660461}"
KERINGET,"{""lat"":-0.463174,""lon"":35.695689}"
KIPTAGICH,"{""lat"":-0.583164,""lon"":35.626616}"
TINET,"{""lat"":-0.47661,""lon"":35.59859}"
