Name,Center
MWAWESA,"{""lat"":-3.925902,""lon"":39.617846}"
RURUMA,"{""lat"":-3.873925,""lon"":39.587737}"
KAMBE/RIBE,"{""lat"":-3.88059,""lon"":39.657889}"
RABAI/KISURUTINI,"{""lat"":-3.940097,""lon"":39.55977}"
