Name,Center
LIBEHIA,"{""lat"":3.817129,""lon"":41.378498}"
LAFEY,"{""lat"":3.179067,""lon"":41.205805}"
WARANQARA,"{""lat"":3.480717,""lon"":41.07406}"
"ALANGO GOF","{""lat"":3.103057,""lon"":41.048085}"
