Name,Center
BALAMBALA,"{""lat"":0.182562,""lon"":39.236873}"
DANYERE,"{""lat"":0.125209,""lon"":38.817739}"
"JARA JARA","{""lat"":0.184488,""lon"":38.954093}"
"SAKA  ","{""lat"":-0.006033,""lon"":39.25416}"
SANKURI,"{""lat"":-0.164693,""lon"":39.598015}"
