Name,Center
LOIYANGALANI,"{""lat"":2.871396,""lon"":36.666576}"
"KARGI/SOUTH HORR","{""lat"":2.449434,""lon"":37.272975}"
KORR/NGURUNIT,"{""lat"":2.086625,""lon"":37.470042}"
"LOGO LOGO","{""lat"":1.9689,""lon"":38.108181}"
LAISAMIS,"{""lat"":1.602263,""lon"":37.904702}"
