Name,Center
"WEST YIMBO","{""lat"":-0.129621,""lon"":34.014864}"
"CENTRAL SAKWA","{""lat"":-0.232113,""lon"":34.094243}"
"SOUTH SAKWA","{""lat"":-0.226622,""lon"":34.217435}"
"YIMBO EAST","{""lat"":-0.02293,""lon"":34.122247}"
"WEST SAKWA","{""lat"":-0.077698,""lon"":34.209333}"
"NORTH SAKWA","{""lat"":-0.083545,""lon"":34.308058}"
