Name,Center
TALA,"{""lat"":-1.271109,""lon"":37.311285}"
"MATUNGULU NORTH","{""lat"":-1.143167,""lon"":37.287745}"
"MATUNGULU EAST","{""lat"":-1.211498,""lon"":37.343846}"
"MATUNGULU WEST","{""lat"":-1.263957,""lon"":37.205775}"
KYELENI,"{""lat"":-1.1434,""lon"":37.210138}"
