Name,Center
RUGURU,"{""lat"":-0.326587,""lon"":37.137258}"
MAGUTU,"{""lat"":-0.342133,""lon"":37.176931}"
IRIAINI,"{""lat"":-0.416256,""lon"":37.180219}"
KONYU,"{""lat"":-0.513603,""lon"":37.123713}"
KIRIMUKUYU,"{""lat"":-0.463948,""lon"":37.077077}"
"KARATINA TOWN","{""lat"":-0.445311,""lon"":37.111115}"
