Name,Center
KAJULU,"{""lat"":-0.025538,""lon"":34.79142}"
"KOLWA EAST","{""lat"":-0.124745,""lon"":34.808883}"
"MANYATTA 'B'","{""lat"":-0.085293,""lon"":34.784513}"
"KOLWA CENTRAL","{""lat"":-0.126029,""lon"":34.77382}"
