Name,Center
"NANDI HILLS","{""lat"":0.115009,""lon"":35.165521}"
CHEPKUNYUK,"{""lat"":0.136101,""lon"":35.237703}"
OL'LESSOS,"{""lat"":0.189537,""lon"":35.306606}"
KAPCHORUA,"{""lat"":0.090417,""lon"":35.326308}"
