Name,Center
"WEST KANYAMKAGO","{""lat"":-0.948412,""lon"":34.395789}"
"NORTH KANYAMKAGO","{""lat"":-0.870373,""lon"":34.417229}"
"CENTRAL KANYAMKAGO","{""lat"":-0.92781,""lon"":34.455761}"
"SOUTH KANYAMKAGO","{""lat"":-0.979744,""lon"":34.514607}"
"EAST KANYAMKAGO","{""lat"":-1.02603,""lon"":34.569096}"
