Name,Center
"WEST SEME","{""lat"":-0.183905,""lon"":34.484834}"
"CENTRAL SEME","{""lat"":-0.162358,""lon"":34.548493}"
"EAST SEME","{""lat"":-0.095034,""lon"":34.563529}"
"NORTH SEME","{""lat"":-0.049353,""lon"":34.501523}"
