Name,Center
RACECOURSE,"{""lat"":0.481688,""lon"":35.284297}"
CHEPTIRET/KIPCHAMO,"{""lat"":0.3869,""lon"":35.365812}"
TULWET/CHUIYAT,"{""lat"":0.271771,""lon"":35.327191}"
TARAKWA,"{""lat"":0.12788,""lon"":35.439221}"
