Name,Center
JILORE,"{""lat"":-3.212679,""lon"":39.828669}"
KAKUYUNI,"{""lat"":-3.196879,""lon"":39.987339}"
GANDA,"{""lat"":-3.241881,""lon"":40.066316}"
"MALINDI TOWN","{""lat"":-3.215072,""lon"":40.087811}"
SHELLA,"{""lat"":-3.235194,""lon"":40.118072}"
SABAKI,"{""lat"":-3.174462,""lon"":40.106444}"
