Name,Center
"IDAKHO SOUTH","{""lat"":0.157727,""lon"":34.702644}"
"IDAKHO EAST","{""lat"":0.173643,""lon"":34.761918}"
"IDAKHO NORTH","{""lat"":0.234027,""lon"":34.677778}"
"IDAKHO CENTRAL","{""lat"":0.197259,""lon"":34.687998}"
