Name,Center
KIAMWANGI,"{""lat"":-1.025677,""lon"":36.872042}"
KIGANJO,"{""lat"":-0.971712,""lon"":36.797908}"
NDARUGU,"{""lat"":-0.908822,""lon"":36.760831}"
NGENDA,"{""lat"":-1.005365,""lon"":36.895175}"
