Name,Center
"NORTH SAKWA","{""lat"":-0.784615,""lon"":34.541793}"
"SOUTH SAKWA","{""lat"":-0.937371,""lon"":34.569625}"
"WEST SAKWA","{""lat"":-0.830832,""lon"":34.501202}"
"CENTRAL SAKWA","{""lat"":-0.858261,""lon"":34.533221}"
