Name,Center
BURA,"{""lat"":-1.153184,""lon"":40.357746}"
DEKAHARIA,"{""lat"":-1.058567,""lon"":40.821263}"
JARAJILA,"{""lat"":-0.448373,""lon"":40.670603}"
FAFI,"{""lat"":-0.4091,""lon"":40.262459}"
NANIGHI,"{""lat"":-0.684877,""lon"":40.08781}"
