Name,Center
TOWNSHIP,"{""lat"":-1.016201,""lon"":37.021556}"
KAMENU,"{""lat"":-1.063429,""lon"":37.09788}"
HOSPITAL,"{""lat"":-1.05749,""lon"":37.136396}"
GATUANYAGA,"{""lat"":-1.074638,""lon"":37.179326}"
NGOLIBA,"{""lat"":-1.058867,""lon"":37.289847}"
