Name,Center
LONDIANI,"{""lat"":-0.122046,""lon"":35.552876}"
KEDOWA/KIMUGUL,"{""lat"":-0.216645,""lon"":35.57823}"
CHEPSEON,"{""lat"":-0.288961,""lon"":35.404251}"
TENDENO/SORGET,"{""lat"":-0.036544,""lon"":35.515407}"
