Name,Center
KAPTARAKWA,"{""lat"":0.461878,""lon"":35.517161}"
CHEPKORIO,"{""lat"":0.36558,""lon"":35.532482}"
"SOY NORTH","{""lat"":0.472898,""lon"":35.594206}"
"SOY SOUTH","{""lat"":0.291691,""lon"":35.654491}"
KABIEMIT,"{""lat"":0.265047,""lon"":35.548504}"
METKEI,"{""lat"":0.197617,""lon"":35.61174}"
