Name,Center
ARBAJAHAN,"{""lat"":2.046277,""lon"":39.421421}"
HADADO/ATHIBOHOL,"{""lat"":1.616145,""lon"":39.490736}"
ADAMASAJIDE,"{""lat"":1.281982,""lon"":39.455326}"
GANYURE/WAGALLA,"{""lat"":1.642295,""lon"":39.788806}"
