Name,Center
KIBINGEI,"{""lat"":0.782474,""lon"":34.677889}"
KIMILILI,"{""lat"":0.759766,""lon"":34.728076}"
MAENI,"{""lat"":0.808101,""lon"":34.747171}"
KAMUKUYWA,"{""lat"":0.808417,""lon"":34.787491}"
