Name,Center
OLKERI,"{""lat"":-1.395632,""lon"":36.703711}"
"ONGATA RONGAI","{""lat"":-1.396067,""lon"":36.755879}"
NKAIMURUNYA,"{""lat"":-1.37846,""lon"":36.731068}"
OLOOLUA,"{""lat"":-1.341331,""lon"":36.671855}"
NGONG,"{""lat"":-1.341374,""lon"":36.655123}"
