Name,Center
OLPUSIMORU,"{""lat"":-0.6143,""lon"":35.691506}"
OLOKURTO,"{""lat"":-0.679699,""lon"":35.811969}"
"NAROK TOWN","{""lat"":-1.118493,""lon"":35.829227}"
NKARETA,"{""lat"":-0.944784,""lon"":35.829454}"
OLORROPIL,"{""lat"":-0.765025,""lon"":35.959662}"
MELILI,"{""lat"":-0.843528,""lon"":36.042728}"
