Name,Center
"MOI'S BRIDGE","{""lat"":0.900548,""lon"":35.164473}"
KAPKURES,"{""lat"":0.854982,""lon"":35.159262}"
ZIWA,"{""lat"":0.839072,""lon"":35.267793}"
SEGERO/BARSOMBE,"{""lat"":0.904639,""lon"":35.298815}"
KIPSOMBA,"{""lat"":0.780854,""lon"":35.185801}"
SOY,"{""lat"":0.719893,""lon"":35.243166}"
KUINET/KAPSUSWA,"{""lat"":0.611559,""lon"":35.290216}"
