Name,Center
SIGOWET,"{""lat"":-0.423767,""lon"":35.066775}"
KAPLELARTET,"{""lat"":-0.352414,""lon"":35.064028}"
SOLIAT,"{""lat"":-0.291279,""lon"":35.114558}"
SOIN,"{""lat"":-0.213268,""lon"":35.156885}"
